types,name,address,city,state,phone,twitter_name,facebook_page_id
Food,Damascus Bread & Pastry Shop,195 Atlantic Ave,Brooklyn,NY,(718) 625-7070,"",""
Food,Leonidas,3 Hanover Sq,New York,NY,(212) 422-9600,Leonidas_US,48594372624
Food,High Vibe,138 E 3rd St,New York,NY,(212) 777-6645,"",""
Food,Kashkaval,856 9th Ave,New York,NY,(212) 581-8282,"",kashkavalnyc
Food,Earthmatters,177 Ludlow St,New York,NY,(212) 475-4180,earthmattersnyc,earthmattersnyc
Food,Lifethyme,410 Ave of the Americas,New York,NY,(212) 420-9099,"",79985206581
Food,S.Wan Cafe,85 Eldridge St,Manhattan,NY,(212) 966-8269,"",""
Food,Live Live & Organic,261 E 10th St,New York,NY,(212) 505-5504,"",194042390020
Food,Organics For All,30-50 Steinway Street,Astoria,NY,(718) 274-0864,"",""
Food,JoMart Chocolates,2917 Ave R,Brooklyn,NY,(718) 375-1277,"",""
Food,Rick's Picks,195 Chrystie St,New York,NY,(212) 358-0428,rickspicksnyc,29102570533
Food,Despa§a Brand Foods,8617 Northern Blvd,Jackson Heights,NY,(718) 779-4971,"",""
Food,Martine's Chocolates,1000 3rd Ave,New York,NY,(212) 705-2347,"",224985522872
Food,Little Muenster,100 Stanton St,Manhattan,NY,(212) 203-7197,"",""
Food,M & I International Foods,249 Brighton Beach Ave,Brooklyn,NY,(718) 615-1011,"",""
Food,Arthur Avenue Retail Market,2344 Arthur Ave,Bronx,NY,(718) 295-5033,MikesFamousDeli,111935488821794
Food,The Garden,921 Manhattan Ave,Brooklyn,NY,(718) 389-6448,"",""
Food,Salumeria Rosi Parmacotto,283 Amsterdam Ave,New York,NY,(212) 877-4800,"",""
Food,Natural Green Market,162 3rd Ave,New York,NY,(212) 780-0263,"",""
Food,Whole Foods Market,95 E Houston St,New York,NY,(212) 420-1320,"",""
Food,Citarella,1313 3rd Ave,New York,NY,(212) 874-0383,"",""
Food,William's Candy Shop,1318 Surf Ave,Brooklyn,NY,(718) 372-0302,"",""
Food,United Brothers Fruit,3224 30th Ave,Astoria,NY,(718) 728-7011,"",""
Food,Flower Power Herbs & Roots,406 E 9th St,New York,NY,(212) 982-6664,"",""
Food,Wong Good Hand Pull Noodle,5924 8th Ave,Brooklyn,NY,(718) 492-7568,"",""
Food,Horman's Best Pickles - NoHo,6th Avenue and Carmine Street,Manhattan,NY,(516) 312-4726,"",""
Food,Butterfield Market,1114 Lexington Ave,New York,NY,(212) 288-7800,"",""
Food,Ali's Original Roti Shop,337 Utica Ave,Brooklyn,NY,(718) 778-7329,"",""
Food,Vincent's Meat Market,2374 Arthur Ave,Bronx,NY,(718) 295-9048,"",""
Food,Polam International,952 Manhattan Ave,Brooklyn,NY,(718) 383-2763,"",""
Food,Think Sweet,546 Kings Hwy,Brooklyn,NY,(718) 645-3473,"",""
Food,Chocolate Bar,19 8th Ave,New York,NY,(212) 366-1541,"",""
Food,Charbonnel et walker,611 5th Ave,New York,NY,(212) 753-4000,charbonnel,charbonneletwalker
Food,Stammtisch Pork Store,69-46 Myrtle Ave,Queens,NY,(718) 386-7200,"",""
Food,Pastosa Ravioli,3812 E Tremont Ave,Bronx,NY,,"",""
Food,Lindt Chocolate Shop,692 5th Ave,New York,NY,(212) 582-3047,"",""
Food,The Atlantic ChipShop,129 Atlantic Ave,Brooklyn,NY,(718) 855-7774,"",""
Food,BKLYN Larder,228 Flatbush Ave,Brooklyn,NY,(718) 783-1250,bklynlarder,115860655123816
Food,Elza Fancy Food,3071 Brighton 4th St,Brooklyn,NY,(718) 942-4088,"",""
Food,O & CO.,Grand Central Terminal,New York,NY,(212) 973-1472,"",oliviersandco
Food,Garden of Eden,162 W 23rd St,New York,NY,(212) 675-6300,"",""
Food,Dorian's Seafood Market,1580 York Ave,New York,NY,(212) 535-2256,share,""
Food,Frank & Eddie's Meat Mkt,7502 3rd Ave,Brooklyn,NY,(718) 836-4168,"",""
Food,Michael's Prime Meats,1412 Nostrand Ave,Brooklyn,NY,(718) 284-8344,"",""
Food,Ame Ame,318 East 9th St,Manhattan,NY,(646) 867-2342,"",""
Food,Godiva,2 World Financial Ctr,New York,NY,(212) 346-7720,"",""
Food,Broadway Farmer's Market,Broadway at 115th St,New York,NY,,"",""
Food,Patel Brothers Grocery,4292 Main St,Flushing,NY,(718) 661-1112,"",""
Food,Samia's Mediterranean Food,7924 3rd Ave,New York,NY,(718) 748-3337,"",""
Food,Neuhaus USA,569 Lexington Ave,New York,NY,(212) 593-0848,"",""
Food,Garrett Popcorn Shops,242 W 34th St,New York,NY,(212) 290-0044,garrettpopcorn,88568213226
Food,Dean & DeLuca,560 Broadway,New York,NY,(212) 226-6800,deananddeluca,deandeluca
Food,Papa Pasquale Ravoli Pasta Company,7813 15th Avenue,Brooklyn,NY,(718) 232-1798,"",""
Food,Plaza Gourmet,31 Newkirk Plz,Brooklyn,NY,(718) 434-1981,"",""
Food,Lunettes Et Chocolat,25 Prince St,New York,NY,(212) 925-8800,"",""
Food,Plaza Meat Market of Astoria,2318 31st St,Astoria,NY,(718) 728-5577,"",""
Food,Citarella,424 6th Ave,New York,NY,(212) 874-0383,"",""
Food,Natural Fruit & Vegetable,7256 Austin St,Forest Hills,NY,(718) 268-4477,"",""
Food,Artisanal Premium Cheese,483 10th Ave,New York,NY,(212) 239-1200,artisanal,artisanalcheese
Food,Financier Patisserie,87 E 42nd St,New York,NY,(212) 973-1010,"",""
Food,Kofte Piyaz,38th St 5th Ave,Brooklyn,NY,(347) 227-7036,"",""
Food,Conte's Market,1692 York Ave,New York,NY,(212) 737-1064,"",""
Food,Shi Eurasia,143A Orchard St,New York,NY,(212) 228-7982,"",""
Food,Ocean Fish Market,203 7th Ave,Brooklyn,NY,(718) 499-1454,"",""
Food,Souk El Shater,43-03 Queens Blvd,Sunnyside,NY,(718) 392-2702,"",""
Food,Eagle Provisions,628 5th Ave,Brooklyn,NY,(718) 499-0026,"",""
Food,Brooklyn Flea,1 Hanson Pl,Brooklyn,NY,(718) 935-1052,bkflea,brooklynflea
Food,Max Brenner,841 Broadway,New York,NY,(646) 467-8803,MaxBrennerUSA,""
Food,Balady Foods,7128 5th Ave,Brooklyn,NY,(718) 567-2252,"",""
Food,Habibi,4302 43rd Ave,Sunnyside,NY,(718) 706-0600,"",""
Food,Damas Falafel House,407 Myrtle Ave,Brooklyn,NY,(718) 852-6677,"",""
Food,Gyro King,203 E 26th St,Manhattan,NY,(917) 791-5311,"",""
Food,The Nutbox,49 E 8th St,New York,NY,(212) 677-7165,thenutbox,113220805364879
Food,Organic Avenue,461 Amsterdam Ave,New York,NY,(212) 358-0500,organicavenue,OrganicAvenue
Food,We Are Nuts About Nuts,166 Church St,New York,NY,(212) 227-4695,"",""
Food,Randazzo's Seafood,2327 Arthur Ave,New York,NY,(718) 367-4139,"",""
Food,Sun Hing Seafood & Meat Market,2502 86th Street,Brooklyn,NY,(718) 266-1668,"",""
Food,B & B Street Market,1566 3rd Ave,New York,NY,(212) 722-5360,"",""
Food,Bay Ridge CSA,6753 4th Ave,Brooklyn,NY,,"",""
Food,Koppers Chocolate,39 Clarkson St,New York,NY,(212) 243-0220,"",""
Food,Park's Seafood Center,2422 149th St,Whitestone,NY,(718) 961-2536,"",""
Food,DeBragga,829 Washington Street,Manhattan,NY,,debragga,""
Food,Integrity Health Products,2314 1st Ave,New York,NY,(212) 426-2095,"",""
Food,Meats Supreme,1949 86th St,Brooklyn,NY,(718) 373-7045,"",""
Food,Bruno's Meat Market,75-24 Metropolitan Ave,Middle Village,NY,(718) 894-7855,"",""
Food,Gyro Cart,W 40th St & 7th Ave,New York,NY,,"",""
Food,O K Fish Mkt,1574 Saint Nicholas Ave,New York,NY,(212) 923-2220,"",""
Food,Riviera Ravioli,643 Morris Park Ave,Bronx,NY,(718) 823-0260,"",""
Food,Evelyn Minimarket Corporation,4011 5th Ave,Brooklyn,NY,(718) 972-1578,"",""
Food,Tony's Meat Market,1054 Nostrand Ave,Brooklyn,NY,(718) 778-3470,"",""
Food,Bazzini A L Co,339 Greenwich St,New York,NY,(212) 334-1280,"",""
Food,Fresh Start,29-13 23rd Ave,Astoria,NY,(718) 204-7868,"",""
Food,M2M,19 Waverly Pl,Manhattan,NY,,"",""
Food,Rin Thai,265 W 23rd St,New York,NY,(212) 675-2988,"",""
Food,Gourmet Garage,117 7th Ave S,New York,NY,(212) 699-5980,"",""
Food,Mulberry Meat Market,89 Mulberry St,New York,NY,(212) 267-0350,"",""
Food,Pescatore Seafood Company,327 Grand Central Terminal,New York,NY,(212) 557-4466,pescatoreny,140951752591636
Food,Elza Fancy Food,8611 19th Ave,Brooklyn,NY,(718) 234-1940,"",""
Food,Brooklyn Commune,601 Greenwood Ave,Brooklyn,NY,(718) 686-1044,"",109783589077211
Food,Brownstone Bagel & Bread Co,671 Union St,Brooklyn,NY,(718) 622-6030,"",""
Food,Cocoa Bar,228 7th Ave,Brooklyn,NY,(718) 499-4080,cocoabarnyc,58656595944
Food,Fruit and Veggie Guy,77th and 3rd,New York,NY,,"",""
Food,Le Gamin Truck,,New York,NY,,"",""
Food,Le Chocolat of Brooklyn,4607 18th Avenue,Brooklyn,NY,(718) 437-5734,"",""
Food,Stanton Street CSA,Rivington St,New York,NY,,"",""
Food,M&K Fruit and Vegetable Market,784 Nostrand Ave,Brooklyn,NY,(718) 493-0071,"",""
Food,Coco Le Vu,202 E 110 St,Manhattan,NY,(212) 860-3380,"",""
Food,Integral Yoga Natural Vitamins,234 W 13th St Frnt,New York,NY,(212) 645-3051,iynf,""
Food,Super Wings,888 Utica Ave,Brooklyn,NY,,"",""
Food,Cumbre Restaurante,67-03 Woodside Ave,Woodside,NY,(718) 476-2200,"",""
Food,La Finca Fruits & Vegetables,39 Debevoise St,Brooklyn,NY,(718) 388-7831,"",""
Food,Organicoa,Hudson River Park,New York,NY,,"",""
Food,Seatide Gourmet Fish Market,5914 Ave N,Brooklyn,NY,(718) 209-3474,"",""
Food,Mexican Grocery & More,326a East 2nd St,Brooklyn,NY,(718) 871-6882,"",""
Food,Indian Curry Express,131-09 Jamaica Avenue,New York,NY,(718) 849-3286,"",""
Food,Sapporo,152 W 49th St,New York,NY,(212) 869-8972,"",""
Food,La Dinastia II,4059 Broadway,New York,NY,(212) 928-6605,"",""
Food,Kaitie Rose Specialty Cakes,,Brooklyn,NY,(718) 577-2688,"",KaitieRoseCakes
Food,Inthira Thai Market,64-04 39th Ave,Woodside,NY,(718) 606-2523,"",""
Food,Herbarius-Natural Health & Beauty Co,620 Manhattan Ave,Brooklyn,NY,(718) 389-6643,"",""
Food,Raul Candy Store,205 Ave B,New York,NY,,"",""
Food,Melinda's Halal Meat Mkt,1535 Greene Ave,Brooklyn,NY,(718) 381-5634,"",""
Food,Artisan Food Valley,9204 3rd Ave,Brooklyn,NY,(718) 513-0071,artisanfoodvall,""
Food,Astoria Meat Prods,3509 Broadway,Astoria,NY,(718) 726-5663,"",""
Food,Sakman Candy Store,6821 4th Ave,Brooklyn,NY,(718) 836-7771,"",""
Food,House of Glatt,385 Kingston Ave,Brooklyn,NY,(718) 467-9411,"",""
Food,Ljuljhami,4408 30th Ave,Astoria,NY,(718) 545-6566,"",""
Food,Cholula Deli Grocery,1481 Myrtle Ave,Brooklyn,NY,(718) 497-4982,"",""
Food,Carniceria Colombia,8408 Broadway,Elmhurst,NY,(718) 639-2501,"",""
Food,Stanley's Pierogi,5401 Metropolitan Ave,Ridgewood,NY,(718) 821-3147,"",""
Food,Weichsel Beef Company Mts,525 West Street,New York,NY,(212) 675-8270,"",""
Food,Dolce Nonna,,Beechhurst,NY,(718) 767-3501,dolcenonna,77868938469
Food,O & Co,249 Bleecker St,New York,NY,,"",""
Food,Greenfields Foods,128 Lee Ave,Brooklyn,NY,(718) 855-9368,"",""
Food,Chocomize,30-10 41st Ave,Long Island City,NY,(800) 621-3294,"",""
Food,Meat Heaven,1928 Kings Hwy,Brooklyn,NY,(718) 336-4979,"",""
Food,Muncan Meat Market,6086 Myrtle Ave,Ridgewood,NY,(718) 417-5095,"",""
Food,Anjappar Chettinad South Indian Cuisine,116 Lexington Ave,New York,NY,(212) 265-3663,"",""
Food,Kathi Rolls,101 Lexington Ave,New York,NY,(212) 683-4229,"",""
Food,FreeFoods NYC,18 W 45th St,New York,NY,(212) 302-7195,"",""
Food,ObikÖ Mozzarella Bar,590 Madison Ave,New York,NY,,"",""
Food,Villa Isabella Of Forest Hills,103-19 Metropolitan Ave,Forest Hills,NY,(718) 575-8999,"",""
Food,Greek and Mediterranean Imports,31-27 Ditmars Bivd,Queens,NY,(718) 278-0705,"",""
Food,Flaum Appetizing,288 Scholes St,Brooklyn,NY,(718) 387-7934,"",""
Food,Alsalam Restaurant & Meat Market,7206 5th Ave,Brooklyn,NY,(718) 921-1076,"",""
Food,Golden Mango,8120 Atlantic Ave,Ozone Park,NY,(718) 296-0576,"",""
Food,Sikorski Meat Market,603 Manhattan Avenue,Brooklyn,NY,(718) 389-6181,"",""
Food,Gramercy Natural Frontier Market,325 3rd Ave,New York,NY,(212) 228-9133,"",""
Food,Food Palace,4407 Broadway,Manhattan,NY,(212) 928-3038,"",""
Food,General Nutrition Center,159 Columbus Ave,New York,NY,(212) 721-1876,"",""
Food,El Perro,80-26 Northern Blvd,Queens,NY,(718) 424-0763,"",""
Food,Metro Meats,10223 Metropolitan Avenue,Forest Hills,NY,(718) 793-5430,"",""
Food,Meats Supreme,6214 Avenue U,Brooklyn,NY,(718) 241-0700,"",""
Food,Famous Hot Pot Buffet,5902 Fort Hamilton Pkwy,Brooklyn,NY,,"",""
Food,Valley Shepherd Creamery,211 7th Ave,Brooklyn,NY,(347) 889-5508,curdiologist,153088551413963
Food,Invite Health,694 3rd Ave,New York,NY,(212) 697-5832,invitehealth,vitaminsandsupplements
Food,Vege Eats,4546 162nd St,Flushing,NY,(718) 353-5090,"",""
Food,Angelo's Food Emporium,3127 Ditmars Blvd,Astoria,NY,(718) 278-0705,"",""
Food,Shawarma Ave,1022 Ave P,Brooklyn,NY,(347) 922-7723,"",""
Food,OJ Fruit & Vegetable Corp,565 Flatbush Ave,Brooklyn,NY,(718) 406-5768,"",""
Food,Hazar Turkish Kebab,7224 5th Ave,Brooklyn,NY,(718) 238-4040,"",""
Food,Da Myun,4110 162nd St,Flushing,NY,(347) 368-6557,"",""
Food,Invite Health,434 Avenue of the Americ,New York,NY,(212) 777-0008,"",""
Food,Lioni Latticini,7819 15th Ave,Brooklyn,NY,(718) 232-7852,"",""
Food,Original Soup Man,2345 Richmond Ave,Staten Island,NY,(718) 370-7687,"",""
Food,Chorsu Restaurant,461 Kings Hwy,Brooklyn,NY,(718) 336-2431,"",""
Food,T I J Market,497 Myrtle Ave,Brooklyn,NY,(718) 789-8980,"",""
Food,Kim's Fruit & Vegetable Store,313 7th Ave,Brooklyn,NY,(718) 768-0639,"",""
Food,The Lobster Farm,40 Allen St,New York,NY,(212) 431-7668,"",""
Food,N & D Deli Grocery,665 Onderdonk Ave,Ridgewood,NY,(718) 417-0865,"",""
Food,Greenpoint Farm,4204 Greenpoint Ave,Sunnyside,NY,(718) 784-5081,"",""
Food,Frank's Butcher Shop,Chelsea Market,New York,NY,(212) 242-1234,"",""
Food,Forces of Nature,1608 Sheepshead Bay Rd,Brooklyn,NY,(718) 616-9000,forcesbrooklyn,88355564378
Food,Sunhee Farm,886 Manhattan Ave,Brooklyn,NY,(718) 349-5965,"",""
Food,La Marqueta,1590 Park Ave,New York,NY,(212) 534-4900,nycedc,103077497866
Food,Columbus Natural Food,725 Columbus Ave,New York,NY,(212) 663-0345,"",""
Food,Monica's Deli,1603 2nd Ave,New York,NY,(212) 472-6727,"",""
Food,Auntie Anne's Pretzels,664 W 42nd St,New York,NY,,auntieannes,auntieannespretzels
Food,Schatzie the Butcher,555 Amsterdam Ave,New York,NY,(212) 410-1555,SchatzieNYC,317563714958618
Food,Just Combo,21-01 21st Ave,Astoria,NY,(718) 606-6066,"",""
Food,Gracefully,28 Ave A,New York,NY,(212) 677-8181,"",""
Food,Park East Kosher Butchers,1623 2nd Avenue,New York,NY,(212) 737-9800,parkeastkosher,214032631964183
Food,Park Slope Seafood,215 7th Ave,Brooklyn,NY,(718) 832-7638,"",""
Food,Sea Breeze Fish Mkt 2,8500 18th Ave,Brooklyn,NY,(718) 259-9693,"",""
Food,Fairtown Trading Inc,272-274 Grand St,New York,NY,(212) 219-8883,"",""
Food,Nuts Plus Nuts,145 Front St,Brooklyn,NY,(347) 513-9670,nutsplusnuts,""
Food,Bangla Bazar,63 Church Ave,Brooklyn,NY,(718) 686-1070,"",""
Food,Garden Gourmet Market,5665 Broadway,Bronx,NY,(718) 796-4209,"",""
Food,Health Is Wealth,184 7th Ave,New York,NY,(212) 620-3074,"",""
Food,Marketa 108 Company,1964 3rd Ave,New York,NY,(212) 348-6682,"",""
Food,Manuel's Fish Market,2724 E Tremont Ave,Bronx,NY,(718) 792-3920,"",""
Food,Los Tiburones Meat Market Warehouse,775 E 149th St,Bronx,NY,(718) 585-5312,"",""
Food,Astoria Fish Depot,3729 33rd Street,Long Island City,NY,(718) 267-0265,"",""
Food,Mazur Meat Mkt,922 Manhattan Ave,Brooklyn,NY,(718) 383-9431,"",""
Food,College Meat Center,1525 College Point Blvd,College Point,NY,(718) 358-6990,"",""
Food,Rego Park Fruit Farm,9401 63rd Dr,Rego Park,NY,(718) 997-8360,"",""
Food,Gruppo Cioccolato Internazionale,654 Madison Ave,New York,NY,,"",""
Food,GNC,817 3rd Ave,New York,NY,(212) 758-9545,GNCLiveWell,GNCLiveWell
Food,The Vitamin Shoppe,154 W 14th St,Manhattan,NY,(212) 741-6710,"",""
Food,Himalayan Sushi,1510 Cortelyou Rd,Brooklyn,NY,(718) 941-2821,"",""
Food,61st Street Deli,39-67 61st St,Queens,NY,(718) 457-3182,"",""
Food,Au Croissant,51 W 51st St,New York,NY,(212) 333-4343,"",""
Food,Fischer Brothers & Leslie Kosher Meat & Poultry,230 W 72nd St Frnt,New York,NY,(212) 787-1715,"",""
Food,Karrot,431 Myrtle Ave,Brooklyn,NY,(718) 522-9753,"",""
Food,Sultan Meat & Deli,2732 Ocean Ave,Brooklyn,NY,(718) 616-0698,"",""
Food,Nelson Associate Organic Health Food m Market & Pharmacy,4216 Ave D,Brooklyn,NY,(718) 451-1526,"",""
Food,Tai Jiang Marketing,286 Grand St,New York,NY,(212) 941-7459,"",""
Food,White Sails Fish Market,748 Lydig Avenue,Bronx,NY,(718) 892-7282,"",""
Food,Modern Fruit & Vegetable,3822 E Tremont Ave,Bronx,NY,(718) 892-5999,"",""
Food,Don Francisco Meat Market,8517 37th Ave,Jackson Heights,NY,(718) 505-5892,"",""
Food,Watkins-Health Products,54 W 125th Street,New York,NY,(212) 831-2955,"",""
Food,The Vitamin Shoppe,469 86th St,Brooklyn,NY,(718) 491-9768,"",""
Food,The Vitamin Shoppe,385 5th Avenue,New York,NY,(212) 532-4534,"",""
Food,Vaquita Cheese,1307 Foster Avenue,Brooklyn,NY,(718) 434-8543,"",""
Food,Humble Sweet Shop,3209 Quentin Rd,Brooklyn,NY,(718) 336-4441,"",""
Food,The Vitamin Shoppe,81-27 37th Ave,Jackson Heights,NY,,"",""
